Item Number,Product Description,Vendor Product Number,Funding per Unit,Promotional Case Cost,Promtional Retail Price,Start Date,End Date,ID
100676032,NICE N EASY N MED MAH BRN 118E,,0.62,,5.5,02/01/2021,26/01/2021,Agreement.Promotion.2044358
100676041,NICE N EASY DARK MOCHA BROWN 4W,,0.62,,5.5,02/01/2021,26/01/2021,Agreement.Promotion.2044358
100676059,NICE N EASY DARK BROWN 4,,0.62,,5.5,02/01/2021,26/01/2021,Agreement.Promotion.2044358
100676075,NICE N EASY NAT MED C/BRN 118C,,0.62,,5.5,02/01/2021,26/01/2021,Agreement.Promotion.2044358
100676180,NICE N EASY NAT GLD AUBURN 108,,0.62,,5.5,02/01/2021,26/01/2021,Agreement.Promotion.2044358
100676243,NICE N EASY LIGHT ASH BLONDE 9A,,0.62,,5.5,02/01/2021,26/01/2021,Agreement.Promotion.2044358
100676294,NICE N EASY MEDIUM BLONDE 8,,0.62,,5.5,02/01/2021,26/01/2021,Agreement.Promotion.2044358
100676315,NICE N EASY N MED C/BLOND 103B,,0.62,,5.5,02/01/2021,26/01/2021,Agreement.Promotion.2044358
100676340,NICE N EASY DARK BLONDE 7,,0.62,,5.5,02/01/2021,26/01/2021,Agreement.Promotion.2044358
100676374,NICE N EASY MEDIUM ASH BLONDE 8A,,0.62,,5.5,02/01/2021,26/01/2021,Agreement.Promotion.2044358
100676411,NICE N EASY BABY BLONDE 10A,,0.62,,5.5,02/01/2021,26/01/2021,Agreement.Promotion.2044358
100676657,NICE N EASY LIGHT AUBURN 6R,,0.62,,5.5,02/01/2021,26/01/2021,Agreement.Promotion.2044358
100676702,NICE N EASY DARK BURGUNDY BROWN 3.5BG,,0.62,,5.5,02/01/2021,26/01/2021,Agreement.Promotion.2044358
100676711,NICE N EASY LIGHT ASH BROWN 6A,,0.62,,5.5,02/01/2021,26/01/2021,Agreement.Promotion.2044358
100676729,NICE N EASY LIGHTEST GOLDEN BROWN 6.5G,,0.62,,5.5,02/01/2021,26/01/2021,Agreement.Promotion.2044358
100676745,NICE N EASY LIGHTEST BROWN 6.5,,0.62,,5.5,02/01/2021,26/01/2021,Agreement.Promotion.2044358
100676788,NICE N EASY LIGHT GOLDEN BROWN 6G,,0.62,,5.5,02/01/2021,26/01/2021,Agreement.Promotion.2044358
100676809,NICE N EASY MEDIUM GOLDEN BROWN 5G,,0.62,,5.5,02/01/2021,26/01/2021,Agreement.Promotion.2044358
100676825,NICE N EASY MEDIUM COOL BROWN 5C,,0.62,,5.5,02/01/2021,26/01/2021,Agreement.Promotion.2044358
100676833,NICE N EASY MEDIUM BROWN 5,,0.62,,5.5,02/01/2021,26/01/2021,Agreement.Promotion.2044358
100676841,NICE N EASY MEDIUM MOCHA BROWN 5W,,0.62,,5.5,02/01/2021,26/01/2021,Agreement.Promotion.2044358
100676850,NICE N EASY DARK REDDISH BROWN 4RB,,0.62,,5.5,02/01/2021,26/01/2021,Agreement.Promotion.2044358
100676868,NICE N EASY BROWN BLACK 3,,0.62,,5.5,02/01/2021,26/01/2021,Agreement.Promotion.2044358
100676876,NICE N EASY BLACK 2,,0.62,,5.5,02/01/2021,26/01/2021,Agreement.Promotion.2044358
100676884,NICE N EASY ULTRA LIGHT NATURAL BEACH BLONDE SB1,,0.62,,5.5,02/01/2021,26/01/2021,Agreement.Promotion.2044358
111288705,RIMMEL WONDER'INK LIQUID EYE LINER BLACK,,0.89,,5,27/01/2021,16/02/2021,Agreement.Promotion.2615094
109335390,RIMMEL 12 PAN EYESHADOW PALETTE NUDE EDITION 100G,,0.89,,8,27/01/2021,16/02/2021,Agreement.Promotion.2615128
111288617,RIMMEL MAGNIFEYES BLUSH EDITION 12 PAN PALETTE,,0.89,,8,27/01/2021,16/02/2021,Agreement.Promotion.2615128
100704611,RIMM VOL FLASH X10 MASCARA BLK,,0.67,,5.5,27/01/2021,16/02/2021,Agreement.Promotion.2615153
100704646,RIMM FLASH X10 MASC EXTR BLK,,0.67,,5.5,27/01/2021,16/02/2021,Agreement.Promotion.2615153
110472009,RIMMEL WONDER' LUXE VOLUME MASCARA BLACK 11ML,,0.89,,7.5,27/01/2021,16/02/2021,Agreement.Promotion.2615193
111288887,RIMMEL WONDER'LUXE VOLUME MASCARA 11ML,,0.89,,7.5,27/01/2021,16/02/2021,Agreement.Promotion.2615193
110459955,RIMMEL LASTING RADIANCE CONCEALER SOFT BEIGE 7ML,,0.89,,5.5,27/01/2021,16/02/2021,Agreement.Promotion.2615282
110459980,RIMMEL LASTING RADIANCE CONCEALER IVORY 7ML,,0.89,,5.5,27/01/2021,16/02/2021,Agreement.Promotion.2615282
110460016,RIMMEL LASTING RADIANCE CONCEALER FAWN 7ML,,0.89,,5.5,27/01/2021,16/02/2021,Agreement.Promotion.2615282
111289185,RIMMEL LASTING RADIANCE CONCEALER & EYE ILLUMINATOR CLASSIC BEIGE 7ML,,0.89,,5.5,27/01/2021,16/02/2021,Agreement.Promotion.2615282
111289214,RIMMEL LASTING RADIANCE CONCEALER & EYE ILLUMINATOR NUDE 7ML,,0.89,,5.5,27/01/2021,16/02/2021,Agreement.Promotion.2615282
111289249,RIMMEL LASTING RADIANCE CONCEALER & EYE ILLUMINATOR CHESTNUT 7ML,,0.89,,5.5,27/01/2021,16/02/2021,Agreement.Promotion.2615282
110459761,RIMMEL LASTING RADIANCE FOUNDATION MOCHA 30ML,,0.89,,8,27/01/2021,16/02/2021,Agreement.Promotion.2615329
110459795,RIMMEL LASTING RADIANCE FOUNDATION SOFT BEIGE 30ML,,0.89,,8,27/01/2021,16/02/2021,Agreement.Promotion.2615329
110459824,RIMMEL LASTING RADIANCE FOUNDATION TRUE IVORY 30ML,,0.89,,8,27/01/2021,16/02/2021,Agreement.Promotion.2615329
110459859,RIMMEL LASTING RADIANCE FOUNDATION LIGHT PORCELAIN 30ML,,0.89,,8,27/01/2021,16/02/2021,Agreement.Promotion.2615329
110459883,RIMMEL LASTING RADIANCE FOUNDATION IVORY 30ML,,0.89,,8,27/01/2021,16/02/2021,Agreement.Promotion.2615329
110459912,RIMMEL LASTING RADIANCE FOUNDATION CLASSIC BEIGE 30ML,,0.89,,8,27/01/2021,16/02/2021,Agreement.Promotion.2615329
107292980,RIMMEL OH MY GLOSS SNOG LIP GLOSS,,0.89,,5,27/01/2021,16/02/2021,Agreement.Promotion.2615391
107293018,RIMMEL OH MY GLOSS STAY MY ROSE LIP GLOSS,,0.89,,5,27/01/2021,16/02/2021,Agreement.Promotion.2615391
107293051,RIMMEL OH MY GLOSS MY ETERNITY,,0.89,,5,27/01/2021,16/02/2021,Agreement.Promotion.2615391
107293253,RIMMEL OH MY GLOSS CRYSTAL CLEAR LIP GLOSS,,0.89,,5,27/01/2021,16/02/2021,Agreement.Promotion.2615391
107295081,RIMMEL OH MY GLOSS PURR GLOSSY CAT LIP GLOSS 6.5ML,,0.89,,5,27/01/2021,16/02/2021,Agreement.Promotion.2615391
107295110,RIMMEL OH MY GLOSS GLOSSAHOLIC LIP GLOSS 6.5ML,,0.89,,5,27/01/2021,16/02/2021,Agreement.Promotion.2615391
100689351,SILVIKRIN NATURAL HOLD   400ML,,0.28,,0,17/02/2021,06/04/2021,Agreement.Promotion.2783919
100684104,S/WAVES U/STRG MESS CONS.150ML,,0.1,,0,17/02/2021,06/04/2021,Agreement.Promotion.2783944
100684155,S/WAVES STYLING SPRAY    250ML,,0.1,,0,17/02/2021,06/04/2021,Agreement.Promotion.2783944
100684201,S/W RE-CREATE STYLING WAX 75ML,,0.1,,0,17/02/2021,06/04/2021,Agreement.Promotion.2783944
100684227,S/WAVES U/STR GEL SPRAY  150ML,,0.1,,0,17/02/2021,06/04/2021,Agreement.Promotion.2783944
109228447,WELLA SHOCKWAVES DRY STYLER VOLUME 180ML,,0.1,,0,17/02/2021,06/04/2021,Agreement.Promotion.2783944
105584727,David Beckham Instinct BS 150ml,,0.5,,2.1,17/02/2021,16/03/2021,Agreement.Promotion.2869069
105584823,David Beckham Homme BSpray 150ml,,0.5,,2.1,17/02/2021,16/03/2021,Agreement.Promotion.2869069
106223181,DAVID BECKHAM INSTINCT SPORT BODY SPRAY 150ML,,0.5,,2.1,17/02/2021,16/03/2021,Agreement.Promotion.2869069
109688873,DAVID BECKHAM RESPECT DEODORANT SPRAY 150ML,,0.5,,2.1,17/02/2021,16/03/2021,Agreement.Promotion.2869069
108731833,RIMMEL LONDON BROW THIS WAY WITH ARGAN OIL BROW MASCARA 5ML,,0.44,,4,17/02/2021,06/04/2021,Agreement.Promotion.2887218
100710659,RIMMEL GLAM EYES LIQUID EYELINER BLACK GLAM,,0.67,,4.5,17/02/2021,06/04/2021,Agreement.Promotion.2887263
108280809,RIMMEL SCANDALEYES MICRO EYE LINER BLACK,,0.73,,4,17/02/2021,06/04/2021,Agreement.Promotion.2887285
109364799,RIMMEL SCANDALEYES WATERPROOF LINER BROWN 1.2G,,0.44,,4,17/02/2021,06/04/2021,Agreement.Promotion.2887285
109364828,RIMMEL SCANDALEYES WATERPROOF LINER BLACK 1.2G,,0.44,,4,17/02/2021,06/04/2021,Agreement.Promotion.2887285
109364852,RIMMEL SCANDALEYES WATERPROOF LINER NUDE 1.2G,,0.44,,4,17/02/2021,06/04/2021,Agreement.Promotion.2887285
105815484,RIMMEL HD 5 PAN EYESHADOW FOGGY GREY,,0.89,,5,17/02/2021,06/04/2021,Agreement.Promotion.2887313
105815513,RIMMEL HD 5 PAN EYESHADOW BRIXTON BROWN,,0.89,,5,17/02/2021,06/04/2021,Agreement.Promotion.2887313
105815548,RIMMEL HD 5 PAN EYESHADOW GOLDEN EYE,,0.89,,5,17/02/2021,06/04/2021,Agreement.Promotion.2887313
105815601,RIMMEL HD 5 PAN EYESHADOW PINKADILLY CIRCUS,,0.89,,5,17/02/2021,06/04/2021,Agreement.Promotion.2887313
100704591,RIM. 100% WATERPF MASCAR BLACK,,0.67,,5.5,17/02/2021,06/04/2021,Agreement.Promotion.2887340
100704603,RIM. 100% WATERPF MASCAR BROWN,,0.67,,5.5,17/02/2021,06/04/2021,Agreement.Promotion.2887340
108280930,RIMMEL SCANDALEYES RELOADED MASCARA BLACK,,0.89,,6.5,17/02/2021,06/04/2021,Agreement.Promotion.2887363
108280981,RIMMEL SCANDALEYES RELOADED MASCARA EXTREME BLACK,,0.89,,6.5,17/02/2021,06/04/2021,Agreement.Promotion.2887363
110247522,RIMMEL LONDON SCANDALEYES WOW WINGS EXTREME BLACK 12ML,,0.89,,6.5,17/02/2021,06/04/2021,Agreement.Promotion.2887387
110247557,RIMMEL LONDON SCANDALEYES WOW WINGS BLACK 12ML,,0.89,,6.5,17/02/2021,06/04/2021,Agreement.Promotion.2887387
111288764,RIMMEL SCANDALEYES VOLUME ON DEMAND WATERPROOF 12ML,,0.89,,6.5,17/02/2021,06/04/2021,Agreement.Promotion.2887411
111288799,RIMMEL SCANDALEYES VOLUME ON DEMAND BLACK 12ML,,0.89,,6.5,17/02/2021,06/04/2021,Agreement.Promotion.2887411
111288828,RIMMEL SCANDALEYES VOLUME ON DEMAND BLACK BROWN 12ML,,0.89,,6.5,17/02/2021,06/04/2021,Agreement.Promotion.2887411
110246731,RIMMEL LONDON MATCH PERFECTION SKIN TONE ADAPTIVE CONCEALER 040 CLASSIC BEIGE 7ML,,0.67,,5.5,17/02/2021,06/04/2021,Agreement.Promotion.2887435
110246790,RIMMEL LONDON MATCH PERFECTION SKIN TONE ADAPTIVE CONCEALER 030 CLASSIC IVORY 7ML,,0.67,,5.5,17/02/2021,06/04/2021,Agreement.Promotion.2887435
110246845,RIMMEL LONDON MATCH PERFECTION SKIN TONE ADAPTIVE CONCEALER 060 MOCHA 7ML,,0.67,,5.5,17/02/2021,06/04/2021,Agreement.Promotion.2887435
110246950,RIMMEL LONDON MATCH PERFECTION SKIN TONE ADAPTIVE CONCEALER 010 PORCELAIN 7ML,,0.67,,5.5,17/02/2021,06/04/2021,Agreement.Promotion.2887435
110247098,RIMMEL LONDON MATCH PERFECTION SKIN TONE ADAPTIVE CONCEALER 050 TRUE BEIGE 7ML,,0.67,,5.5,17/02/2021,06/04/2021,Agreement.Promotion.2887435
107509747,RIMMEL MATCH PERFECTION FOUNDATION CLASSIC BEIGE 30ML,,0.89,,7,17/02/2021,06/04/2021,Agreement.Promotion.2887468
107509801,RIMMEL MATCH PERFECTION FOUNDATION IVORY 30ML,,0.89,,7,17/02/2021,06/04/2021,Agreement.Promotion.2887468
107509835,RIMMEL MATCH PERFECTION FOUNDATION NATURAL BEIGE 30ML,,0.89,,7,17/02/2021,06/04/2021,Agreement.Promotion.2887468
107509886,RIMMEL MATCH PERFECTION FOUNDATION SOFT BEIGE 30ML,,0.89,,7,17/02/2021,06/04/2021,Agreement.Promotion.2887468
107509915,RIMMEL MATCH PERFECTION FOUNDATION TRUE IVORY 30ML,,0.89,,7,17/02/2021,06/04/2021,Agreement.Promotion.2887468
107960079,RIMMEL LONDON MATCH PERFECTION LIGHT PORCELAIN FOUNDATION 30ML,,0.89,,7,17/02/2021,06/04/2021,Agreement.Promotion.2887468
108090802,RIMMEL LONDON MATCH PERFECTION FOUNDATION 504 DEEP MOCHA,,0.89,,7,17/02/2021,06/04/2021,Agreement.Promotion.2887468
110244946,RIMMEL LONDON MATCH PERFECTION 101 CLASSIC IVORY 30ML,,0.89,,7,17/02/2021,06/04/2021,Agreement.Promotion.2887468
110244997,RIMMEL LONDON MATCH PERFECTION 90 PORCELAIN 30ML,,0.89,,7,17/02/2021,06/04/2021,Agreement.Promotion.2887468
104387191,Rimmel Fix&Perfect Primer,,0.67,,5.5,17/02/2021,06/04/2021,Agreement.Promotion.2887512
108247435,RIMMEL KATE 15 YEAR COLLECTION SUPERGEL NAIL POLISH GUILTY PLEASURE,,0.89,,5,17/02/2021,06/04/2021,Agreement.Promotion.2887534
108281123,RIMMEL FRENCH MANICURE SUPERGEL ENGLISH ROSE PINK 091,,0.89,,5,17/02/2021,06/04/2021,Agreement.Promotion.2887551
107961688,RIMMEL LONDON SUPER GEL TOP COAT 12ML,,0.89,,5,17/02/2021,06/04/2021,Agreement.Promotion.2887573
110246116,RIMMEL LONDON SUPER GEL TOP COAT 002 GLITTER FINISH 12ML,,0.89,,5,17/02/2021,06/04/2021,Agreement.Promotion.2887573
109255921,RIMMEL STAY MATTE LIQUID LIP 500 FIRE STARTER 5.5ML,,0.66,,5,17/02/2021,06/04/2021,Agreement.Promotion.2890386
109256000,RIMMEL STAY MATTE LIQUID LIP LATTE TO GO 5.5ML,,0.66,,5,17/02/2021,06/04/2021,Agreement.Promotion.2890386
109256042,RIMMEL STAY MATTE LIQUID LIP PINK BLINK 5.5ML,,0.66,,5,17/02/2021,06/04/2021,Agreement.Promotion.2890386
109256085,RIMMEL STAY MATTE LIQUID LIP BE MY BABY 5.5ML,,0.66,,5,17/02/2021,06/04/2021,Agreement.Promotion.2890386
109256157,RIMMEL STAY MATTE LIQUID LIP BLUSH 5.5ML,,0.66,,5,17/02/2021,06/04/2021,Agreement.Promotion.2890386
109274793,RIMMEL STAY MATTE LIQUID LIP PLUM THIS SHOW 5.5ML,,0.66,,5,17/02/2021,06/04/2021,Agreement.Promotion.2890386
110247354,RIMMEL LONDON STAY MATTE LIQUID LIP COLOUR 220 FATAL KISS 5.5ML,,0.66,,5,17/02/2021,06/04/2021,Agreement.Promotion.2890386
110247426,RIMMEL LONDON STAY MATTE LIQUID LIP COLOUR 860 URBAN AFFAIR 5.5ML,,0.66,,5,17/02/2021,06/04/2021,Agreement.Promotion.2890386
111290354,RIMMEL STAY MATTE LIQUID LIPSTICK HEARTBEAT 5.5ML,,0.66,,5,17/02/2021,06/04/2021,Agreement.Promotion.2890386
100708583,ADIDAS ICE DIVE BODYSPRAY 150ML,,0.39,,1.4,17/02/2021,16/03/2021,Agreement.Promotion.2900256
100708612,ADIDAS PURE GAME BODYSPRAY 150ML,,0.39,,1.4,17/02/2021,16/03/2021,Agreement.Promotion.2900256
107961637,RIMMEL LONDON SUPER GEL URBAN PURPLE 12ML,,0.89,,5,17/02/2021,06/04/2021,Agreement.Promotion.2903436
107962947,RIMMEL LONDON SUPER GEL COCKTAIL PASSION 12ML,,0.89,,5,17/02/2021,06/04/2021,Agreement.Promotion.2903436
107963114,RIMMEL LONDON SUPER GEL GRAPE SORBET 12ML,,0.89,,5,17/02/2021,06/04/2021,Agreement.Promotion.2903436
107963157,RIMMEL LONDON SUPER GEL VENUS 12ML,,0.89,,5,17/02/2021,06/04/2021,Agreement.Promotion.2903436
108247401,RIMMEL KATE 15 YEAR COLLECTION SUPERGEL NAIL POLISH ROCK N SPARKLE,,0.89,,5,17/02/2021,06/04/2021,Agreement.Promotion.2903436
108732799,RIMMEL LONDON SUPERGEL NAIL POLISH 45 12ML,,0.89,,5,17/02/2021,06/04/2021,Agreement.Promotion.2903436
110246159,RIMMEL LONDON SUPER GEL 054 TRUST YOU 12ML,,0.89,,5,17/02/2021,06/04/2021,Agreement.Promotion.2903436
110246191,RIMMEL LONDON SUPER GEL 020 URBAN AFFAIR 12ML,,0.89,,5,17/02/2021,06/04/2021,Agreement.Promotion.2903436
111290389,RIMMEL SUPER GEL NAIL POLISH BASIC B 12ML,,0.89,,5,17/02/2021,06/04/2021,Agreement.Promotion.2903436
107961741,RIMMEL LONDON SUPER GEL SOUL SESSION 12ML,,1.04,,4,17/02/2021,06/04/2021,Agreement.Promotion.2903480
107962373,RIMMEL LONDON SUPER GEL NEW ROMANTIC 12ML,,1.04,,4,17/02/2021,06/04/2021,Agreement.Promotion.2903480
100689271,SILVIKRIN FLEXIBLE HOLD  250ML,,0.41,,0,17/03/2021,06/04/2021,Agreement.Promotion.2884012
100689280,WELLA SILVIKRIN CLASSIC HAIRSPRAY NATURAL HOLD 250ML,,0.41,,0,17/03/2021,06/04/2021,Agreement.Promotion.2884012
100689298,SILVIKRIN FIRM HOLD      250ML,,0.41,,0,17/03/2021,06/04/2021,Agreement.Promotion.2884012
111292114,RIMMEL WONDER'FULL BROW MASCARA 002 MEDIUM EYES,,0.89,,6,07/04/2021,25/05/2021,Agreement.Promotion.3028440
111296588,RIMMEL WONDER'FULL BROW MASCARA 003 DARK EYES,,0.89,,6,07/04/2021,25/05/2021,Agreement.Promotion.3028440
100705075,RIM EXAGG WPF E/DEFINER NOIR,,0.44,,3.5,07/04/2021,25/05/2021,Agreement.Promotion.3028467
100728605,RIM EXAGG WPF E/DEF AQUASPARK.,,0.44,,3.5,07/04/2021,25/05/2021,Agreement.Promotion.3028467
106619581,RIMMEL EXAGGERATE EYE DEFINER STARLIT BLACK,,0.44,,3.5,07/04/2021,25/05/2021,Agreement.Promotion.3028467
111288641,RIMMEL EXAGGERATE WATERPROOF EYE DEFINER 250 EMERALD SPARKLE,,0.44,,3.5,07/04/2021,25/05/2021,Agreement.Promotion.3028467
111288676,RIMMEL EXAGGERATE WATERPROOF EYE DEFINER 212 RICH BROWN,,0.44,,3.5,07/04/2021,25/05/2021,Agreement.Promotion.3028467
100704831,RIM. EXAG EYELINER 100% BLACK,,0.67,,4.5,07/04/2021,25/05/2021,Agreement.Promotion.3028497
111288705,RIMMEL WONDER'INK LIQUID EYE LINER BLACK,,0.89,,5,07/04/2021,25/05/2021,Agreement.Promotion.3028515
109335390,RIMMEL 12 PAN EYESHADOW PALETTE NUDE EDITION 100G,,1.33,,7,07/04/2021,25/05/2021,Agreement.Promotion.3028537
111288617,RIMMEL MAGNIFEYES BLUSH EDITION 12 PAN PALETTE,,1.33,,7,07/04/2021,25/05/2021,Agreement.Promotion.3028537
105304650,RIMMEL LASH ACCELERATOR ENDLESS MASCARA - BLACK,,1.11,,6.5,07/04/2021,25/05/2021,Agreement.Promotion.3028560
106619557,RIMMEL WONDERFUL MASCARA BLACK,,1.11,,7,07/04/2021,25/05/2021,Agreement.Promotion.3028587
107292795,RIMMEL WONDER'FULL WATERPROOF MASCARA 11ML,,1.11,,7,07/04/2021,25/05/2021,Agreement.Promotion.3028587
110472009,RIMMEL WONDER' LUXE VOLUME MASCARA BLACK 11ML,,1.11,,7,07/04/2021,25/05/2021,Agreement.Promotion.3028587
111288887,RIMMEL WONDER'LUXE VOLUME MASCARA 11ML,,1.11,,7,07/04/2021,25/05/2021,Agreement.Promotion.3028587
107961258,RIMMEL LONDON VOLUME COLOURIST BLACK MASCARA 11ML,,1.11,,6.5,07/04/2021,25/05/2021,Agreement.Promotion.3028616
109364730,RIMMEL RADIANCE SHIMMER BRICK 001 12G,,0.89,,5,07/04/2021,25/05/2021,Agreement.Promotion.3028636
109364764,RIMMEL RADIANCE SHIMMER BRICK 002 12G,,0.89,,5,07/04/2021,25/05/2021,Agreement.Promotion.3028636
110459955,RIMMEL LASTING RADIANCE CONCEALER SOFT BEIGE 7ML,,0.89,,5.5,07/04/2021,25/05/2021,Agreement.Promotion.3028660
110459980,RIMMEL LASTING RADIANCE CONCEALER IVORY 7ML,,0.89,,5.5,07/04/2021,25/05/2021,Agreement.Promotion.3028660
110460016,RIMMEL LASTING RADIANCE CONCEALER FAWN 7ML,,0.89,,5.5,07/04/2021,25/05/2021,Agreement.Promotion.3028660
111289185,RIMMEL LASTING RADIANCE CONCEALER & EYE ILLUMINATOR CLASSIC BEIGE 7ML,,0.89,,5.5,07/04/2021,25/05/2021,Agreement.Promotion.3028660
111289214,RIMMEL LASTING RADIANCE CONCEALER & EYE ILLUMINATOR NUDE 7ML,,0.89,,5.5,07/04/2021,25/05/2021,Agreement.Promotion.3028660
111289249,RIMMEL LASTING RADIANCE CONCEALER & EYE ILLUMINATOR CHESTNUT 7ML,,0.89,,5.5,07/04/2021,25/05/2021,Agreement.Promotion.3028660
100904189,LFinish Foundation True Nude,,1.33,,7,07/04/2021,25/05/2021,Agreement.Promotion.3028695
100904218,LFinish Foundation Classic Beige,,1.33,,7,07/04/2021,25/05/2021,Agreement.Promotion.3028695
100904242,LFinish Foundation Ivory,,1.33,,7,07/04/2021,25/05/2021,Agreement.Promotion.3028695
100904277,LFinish Foundation Natural Beige,,1.33,,7,07/04/2021,25/05/2021,Agreement.Promotion.3028695
100904306,LFinish Found Soft Beige,,1.33,,7,07/04/2021,25/05/2021,Agreement.Promotion.3028695
110244874,RIMMEL LONDON LASTING FINISH 25 HOUR FOUNDATION 103 TRUE IVORY 30ML,,1.33,,7,07/04/2021,25/05/2021,Agreement.Promotion.3028695
107176559,RIMMEL LASTING FINISH PRIMER 30ML,,0.67,,5.5,07/04/2021,25/05/2021,Agreement.Promotion.3028729
107293552,RIMMEL 60 SECONDS NAIL POLISH DARLING YOU ARE FABULOUS,,0.22,,3,07/04/2021,25/05/2021,Agreement.Promotion.3028807
107295267,RIMMEL 60 SECONDS NAIL POLISH BERRIES AND CREAM,,0.22,,3,07/04/2021,25/05/2021,Agreement.Promotion.3028807
107295603,RIMMEL 60 SECONDS NAIL POLISH EUPHORIA,,0.22,,3,07/04/2021,25/05/2021,Agreement.Promotion.3028807
107295662,RIMMEL 60 SECONDS NAIL POLISH CARAMEL CUPCAKE,,0.22,,3,07/04/2021,25/05/2021,Agreement.Promotion.3028807
107295785,RIMMEL 60 SECONDS SUPERSHINE NAIL POLISH ETHEREAL,,0.22,,3,07/04/2021,25/05/2021,Agreement.Promotion.3028807
107295849,RIMMEL 60 SECONDS SUPERSHINE NAIL POLISH,,0.22,,3,07/04/2021,25/05/2021,Agreement.Promotion.3028807
107295988,RIMMEL LONDON RITA ORA 322 NEON FEST,,0.22,,3,07/04/2021,25/05/2021,Agreement.Promotion.3028807
107296016,RIMMEL LONDON RITA ORA 878 ROLL IN THE GRASS,,0.22,,3,07/04/2021,25/05/2021,Agreement.Promotion.3028807
107296041,RIMMEL LONDON RITA ORA 270 SWEET RETREAT,,0.22,,3,07/04/2021,25/05/2021,Agreement.Promotion.3028807
107296198,RIMMEL LONDON RITA ORA 558 GO WILD-ER-NESS,,0.22,,3,07/04/2021,25/05/2021,Agreement.Promotion.3028807
107296251,RIMMEL LONDON 60 SECONDS SUPER SHINE 310 DOUBLE DECKER RED,,0.22,,3,07/04/2021,25/05/2021,Agreement.Promotion.3028807
107296340,RIMMEL LONDON 60 SECONDS SUPER SHINE 452 CHIN UP BUTTERCUP,,0.22,,3,07/04/2021,25/05/2021,Agreement.Promotion.3028807
107296999,RIMMEL 60 SECONDS NAIL POLISH PILLOW TALK,,0.22,,3,07/04/2021,25/05/2021,Agreement.Promotion.3028807
107297027,RIMMEL 60 SECONDS NAIL POLISH ROSE LIBERTINE,,0.22,,3,07/04/2021,25/05/2021,Agreement.Promotion.3028807
108732730,RIMMEL LONDON RITA ORA 60 SECONDS 811 8ML,,0.22,,3,07/04/2021,25/05/2021,Agreement.Promotion.3028807
108732887,RIMMEL LONDON RITA ORA 60 SECONDS 404 8ML,,0.22,,3,07/04/2021,25/05/2021,Agreement.Promotion.3028807
109395042,RIMMEL 60 SECONDS SHADES OF BLACK BY RITA ORA 900 8ML,,0.22,,3,07/04/2021,25/05/2021,Agreement.Promotion.3028807
111290442,RIMMEL 60 SECONDS SUPER SHINE 723 SEA NYMPH 8ML,,0.22,,3,07/04/2021,25/05/2021,Agreement.Promotion.3028807
111290477,RIMMEL 60 SECONDS SUPER SHINE 262 RING A RING O'ROSES 8ML,,0.22,,3,07/04/2021,25/05/2021,Agreement.Promotion.3028807
100711862,RIM LAST FIN LIP DROP OF SHERY,,0.67,,4.5,07/04/2021,25/05/2021,Agreement.Promotion.3034248
100711926,RIMMEL LASTING FINISH LIPSTICK ALARM,,0.67,,4.5,07/04/2021,25/05/2021,Agreement.Promotion.3034248
100711969,RIMMEL LASTING FINISH LIPSTICK CORAL IN GOLD,,0.67,,4.5,07/04/2021,25/05/2021,Agreement.Promotion.3034248
100712013,RIM LAST FIN LIP AMETHYST SHIM,,0.67,,4.5,07/04/2021,25/05/2021,Agreement.Promotion.3034248
100712128,RIM LAST FIN LIP PINK BLUSH,,0.67,,4.5,07/04/2021,25/05/2021,Agreement.Promotion.3034248
100712161,RIM LAST FIN LIP HEATHER SHIM,,0.67,,4.5,07/04/2021,25/05/2021,Agreement.Promotion.3034248
100712241,RIM LAST FIN LIP COFFEE SHIM,,0.67,,4.5,07/04/2021,25/05/2021,Agreement.Promotion.3034248
100712267,RIM LAST FIN LIP NUDE PINK,,0.67,,4.5,07/04/2021,25/05/2021,Agreement.Promotion.3034248
100712304,RIM LAST FIN LIP SUGAR PLUM,,0.67,,4.5,07/04/2021,25/05/2021,Agreement.Promotion.3034248
100712347,RIM LAST FIN LIP ASIA,,0.67,,4.5,07/04/2021,25/05/2021,Agreement.Promotion.3034248
104064295,Rimmel Kate Lipstick 008,,0.67,,4.5,07/04/2021,25/05/2021,Agreement.Promotion.3034248
104064391,Rimmel Kate Lipstick 001,,0.67,,4.5,07/04/2021,25/05/2021,Agreement.Promotion.3034248
110245228,RIMMEL LONDON LASTING FINISH LIPSTICK 700 UNCLOTHED 4G,,0.67,,4.5,07/04/2021,25/05/2021,Agreement.Promotion.3034248
111291509,RIMMEL LONDON LASTING FINISH BY KATE LIPSTICK 45 4G,,0.67,,4.5,07/04/2021,25/05/2021,Agreement.Promotion.3034248
100708583,ADIDAS ICE DIVE BODYSPRAY 150ML,,0.39,,1.4,07/04/2021,27/04/2021,Agreement.Promotion.3053796
100708612,ADIDAS PURE GAME BODYSPRAY 150ML,,0.39,,1.4,07/04/2021,27/04/2021,Agreement.Promotion.3053796
105584727,David Beckham Instinct BS 150ml,,0.5,,2.1,07/04/2021,27/04/2021,Agreement.Promotion.3053848
105584823,David Beckham Homme BSpray 150ml,,0.5,,2.1,07/04/2021,27/04/2021,Agreement.Promotion.3053848
