,Salitix_Client_Number,Salitix_Customer_Number,SAL_Invoice_Type,Unit_Funding_Type,Reference_Number,Line_Description,Deal_Type,Invoice_No,Invoice_Date,Promotion_No,Product_No,Start_Date,End_Date,Quantity,Unit_Price,Net_Amount,VAT_Rate,Gross_Amount,Store_Format,Invoice_Description,Acquisition_Ind
1171,CL002,ASD01,PR,E,,,Volume Agreement,7000022439,2021-02-26,1000082308,50474793.0,2021-02-01,2021-02-24,43007.0,0.76,32685.32,0.0,32685.32,,,Automatic
1172,CL002,ASD01,PR,E,,,Volume Agreement,7000022439,2021-02-26,1000082308,50474794.0,2021-02-01,2021-02-24,30777.0,0.76,23390.520000000004,0.0,23390.520000000004,,,Automatic
1173,CL002,ASD01,PR,E,,,Volume Agreement,7000022447,2021-02-26,1000083825,50671224.0,2021-02-01,2021-02-24,19138.0,0.36,6889.68,0.0,6889.68,,,Automatic
1174,CL002,ASD01,PR,E,,,Volume Agreement,7000022447,2021-02-26,1000083825,50873406.0,2021-02-01,2021-02-24,18822.0,0.36,6775.920000000001,0.0,6775.920000000001,,,Automatic
1175,CL002,ASD01,PR,E,,,Volume Agreement,7000022449,2021-02-26,1000084205,5930508.0,2021-02-01,2021-02-24,90543.0,0.21,19014.03,0.0,19014.03,,,Automatic
1176,CL002,ASD01,PR,E,,,Volume Agreement,7000022449,2021-02-26,1000084205,5947287.0,2021-02-01,2021-02-24,16609.0,0.21,3487.89,0.0,3487.89,,,Automatic
1177,CL002,ASD01,MS,,,,,7000022588,2020-02-20,,,2020-02-20,2020-02-20,,,859.20,0.2,1031.04,, Look on image,Automatic
1178,CL002,ASD01,MS,,,,,7000022596,2021-02-26,,,2021-02-26,2021-02-26,,,90.57,0.2,108.68399999999998,, Look on image,Automatic
1179,CL002,ASD01,MS,,,,,7000022597,2021-02-26,,,2021-02-26,2021-02-26,,,90.57,0.2,108.68399999999998,, Look on image,Automatic
1180,CL002,ASD01,MS,,,,,7000022598,2021-02-26,,,2021-02-26,2021-02-26,,,90.04,0.2,108.048,, Look on image,Automatic
1181,CL002,ASD01,MS,,,,,7000022599,2021-02-26,,,2021-02-26,2021-02-26,,,90.09,0.2,108.108,, Look on image,Automatic
1182,CL002,ASD01,MS,,,,,7000022600,2021-02-26,,,2021-02-26,2021-02-26,,,56.91,0.2,68.29199999999999,, Look on image,Automatic
1183,CL002,ASD01,MS,,,,,7000022601,2021-02-26,,,2021-02-26,2021-02-26,,,1948.92,0.2,2338.704,, Look on image,Automatic
1184,CL002,ASD01,PR,E,,,Volume Agreement,7000022656,2022-02-25,1000160985,50148564.0,2022-02-01,2022-02-23,25925.940200430145,0.42,10888.894884180663,0.0,10888.894884180663,,,Automatic
1185,CL002,ASD01,PR,E,,,Volume Agreement,7000022656,2022-02-25,1000160985,51046905.0,2022-02-01,2022-02-23,106010.05979956985,0.42,44524.22511581934,0.0,44524.22511581934,,,Automatic
1186,CL002,ASD01,PR,E,,,Volume Agreement,7000022753,2022-02-28,1000163278,50148564.0,2022-02-24,2022-02-28,5021.0,0.42,2108.8199999999997,0.0,2108.8199999999997,,,Automatic
1187,CL002,ASD01,PR,E,,,Volume Agreement,7000022753,2022-02-28,1000163278,51046905.0,2022-02-24,2022-02-28,15314.0,0.42,6431.880000000001,0.0,6431.880000000001,,,Automatic
1188,CL002,ASD01,PR,E,,,Volume Agreement,7000022784,2022-02-28,1000164633,50370876.0,2022-02-01,2022-02-28,135633.00000000003,0.54,73241.82,0.0,73241.82,,,Automatic
1189,CL002,ASD01,PR,E,,,Volume Agreement,7000022786,2022-02-28,1000164669,51046904.0,2022-02-24,2022-02-28,5962.0,0.29,1728.9799999999998,0.2,2074.776,,,Automatic
1190,CL002,ASD01,PR,E,,,Volume Agreement,7000022786,2022-02-28,1000164669,51046903.0,2022-02-24,2022-02-28,6630.0,0.29,1922.6999999999998,0.2,2307.24,,,Automatic
1191,CL002,ASD01,FX,,,,Fixed Agreement,7000022950,2020-02-27,1000027795,,2020-02-27,2020-02-27,,,5500.00,0.2,6600.0,,ASDA Media Partnership Income,Automatic
1192,CL002,ASD01,FX,,,,Fixed Agreement,7000022956,2020-02-27,1000028484,,2020-02-27,2020-02-27,,,26625.00,0.2,31950.0,,ASDA Media Partnership Income,Automatic
1193,CL002,ASD01,PR,E,,,Volume Agreement,7000023021,2022-02-25,1000162616,51046904.0,2022-02-01,2022-02-23,40556.59441090435,0.29,11761.412379162259,0.2,14113.69485499471,,,Automatic
1194,CL002,ASD01,PR,E,,,Volume Agreement,7000023021,2022-02-25,1000162616,51046903.0,2022-02-01,2022-02-23,57120.40558909567,0.29,16564.917620837747,0.2,19877.901145005293,,,Automatic
1195,CL002,ASD01,PR,E,,,Volume Agreement,7000023034,2022-02-25,1000164643,50196927.0,2022-02-03,2022-02-23,46398.0,0.19,8815.62,0.0,8815.62,,,Automatic
1196,CL002,ASD01,PR,E,,,Volume Agreement,7000023034,2022-02-25,1000164643,50196928.0,2022-02-03,2022-02-23,19617.0,0.19,3727.2299999999996,0.0,3727.2299999999996,,,Automatic
1197,CL002,ASD01,PR,E,,,Volume Agreement,7000023083,2022-02-28,1000158249,161665.0,2022-02-01,2022-02-28,10224.0,0.71,7226.4,0.0,7226.4,,,Automatic
1198,CL002,ASD01,PR,E,,,Volume Agreement,7000023083,2022-02-28,1000158249,50465277.0,2022-02-01,2022-02-28,29183.0,0.54,15662.189999999999,0.0,15662.189999999999,,,Automatic
1199,CL002,ASD01,PR,E,,,Volume Agreement,7000023083,2022-02-28,1000158249,50465279.0,2022-02-01,2022-02-28,77138.0,0.54,41399.09,0.0,41399.09,,,Automatic
1200,CL002,ASD01,PR,E,,,Volume Agreement,7000023083,2022-02-28,1000158249,50465281.0,2022-02-01,2022-02-28,82710.0,0.54,44390.38,0.0,44390.38,,,Automatic
1201,CL002,ASD01,FX,,,,Fixed Agreement,7000023430,2020-02-27,1000027498,,2020-02-27,2020-02-27,,,12120.00,0.2,14544.0,,ASDA Media Partnership Income,Automatic
1202,CL002,ASD01,FX,,,,Fixed Agreement,7000023454,2020-02-27,1000029901,,2020-02-27,2020-02-27,,,5206.65,0.2,6247.98,,ASDA Media Partnership Income,Automatic
1203,CL002,ASD01,PR,E,,,Volume Agreement,7000023488,2020-02-28,1000021706,50456599.0,2020-02-01,2020-02-26,73507.0,0.3,22052.1,0.2,26462.519999999997,,,Automatic
1204,CL002,ASD01,PR,E,,,Volume Agreement,7000023488,2020-02-28,1000021706,50456600.0,2020-02-01,2020-02-26,22902.0,0.3,6870.6,0.2,8244.72,,,Automatic
1205,CL002,ASD01,PR,E,,,Volume Agreement,7000023501,2022-02-25,1000164702,3913448.0,2022-02-03,2022-02-23,20998.0,0.38,7979.24,0.0,7979.24,,,Automatic
1206,CL002,ASD01,PR,E,,,Volume Agreement,7000023501,2022-02-25,1000164702,3937717.0,2022-02-03,2022-02-23,16235.0,0.38,6169.299999999999,0.0,6169.299999999999,,,Automatic
1207,CL002,ASD01,PR,E,,,Volume Agreement,7000023501,2022-02-25,1000164702,3948035.0,2022-02-03,2022-02-23,15835.0,0.38,6017.3,0.0,6017.3,,,Automatic
1208,CL002,ASD01,PR,E,,,Volume Agreement,7000023533,2022-02-28,1000153032,50075223.0,2022-02-01,2022-02-28,10773.0,0.19,2046.87,0.0,2046.87,,,Automatic
1209,CL002,ASD01,MS,,,,,7000023538,2020-02-21,,,2020-02-21,2020-02-21,,,104.68,0.2,125.616,, Look on image,Automatic
1210,CL002,ASD01,MS,,,,,7000023539,2020-02-21,,,2020-02-21,2020-02-21,,,57.49,0.2,68.988,, Look on image,Automatic
1211,CL002,ASD01,MS,,,,,7000023540,2020-02-21,,,2020-02-21,2020-02-21,,,105.08,0.2,126.09599999999999,, Look on image,Automatic
1212,CL002,ASD01,PR,E,,,Volume Agreement,7000023612,2022-02-28,1000163530,50293713.0,2022-02-24,2022-02-28,52602.0,0.43,22618.86,0.0,22618.86,,,Automatic
1213,CL002,ASD01,PR,E,,,Volume Agreement,7000023640,2022-02-28,1000164337,50873404.0,2022-02-24,2022-02-28,4564.0,0.3,1369.2,0.2,1643.04,,,Automatic
1214,CL002,ASD01,MS,,,,,7000040156,2019-03-12,,,2019-03-12,2019-03-12,,,15.00,0.0,15.0,, Look on image,Automatic
1215,CL002,ASD01,MS,,,,VOLUME REBATE,7000040184,2017-03-01,,,2017-03-01,2017-03-01,,,74258.60,0.2,89110.32,,VOLUME REBATE Look on image,Automatic
1216,CL002,ASD01,PR,E,,,Volume Agreement,7000040533,2020-03-27,1000026705,50456602.0,2020-03-01,2020-03-25,96520.0,0.27,26060.4,0.2,31272.48,,,Automatic
1217,CL002,ASD01,PR,E,,,Volume Agreement,7000040533,2020-03-27,1000026705,50456601.0,2020-03-01,2020-03-25,243316.0,0.27,65695.32,0.2,78834.384,,,Automatic
1218,CL002,ASD01,PR,E,,,Volume Agreement,7000040540,2020-03-27,1000028044,50456599.0,2020-03-01,2020-03-25,52653.0,0.3,15795.9,0.2,18955.079999999998,,,Automatic
1219,CL002,ASD01,PR,E,,,Volume Agreement,7000040540,2020-03-27,1000028044,50456600.0,2020-03-01,2020-03-25,21464.0,0.3,6439.199999999999,0.2,7727.039999999998,,,Automatic
1220,CL002,ASD01,MS,,,,VOLUME REBATE,7000040649,2019-03-17,,,2019-03-17,2019-03-17,,,11655.36,0.0,11655.36,,VOLUME REBATE Look on image,Automatic
1221,CL002,ASD01,MS,,,,VOLUME REBATE,7000040654,2019-03-17,,,2019-03-17,2019-03-17,,,4317.60,0.0,4317.6,,VOLUME REBATE Look on image,Automatic
1222,CL002,ASD01,MS,,,,VOLUME REBATE,7000040656,2019-03-17,,,2019-03-17,2019-03-17,,,11888.10,0.0,11888.1,,VOLUME REBATE Look on image,Automatic
1223,CL002,ASD01,MS,,,,VOLUME REBATE,7000040664,2019-03-17,,,2019-03-17,2019-03-17,,,11478.24,0.0,11478.24,,VOLUME REBATE Look on image,Automatic
1224,CL002,ASD01,MS,,,,VOLUME REBATE,7000040669,2019-03-17,,,2019-03-17,2019-03-17,,,4175.20,0.0,4175.2,,VOLUME REBATE Look on image,Automatic
1225,CL002,ASD01,MS,,,,VOLUME REBATE,7000040672,2019-03-17,,,2019-03-17,2019-03-17,,,2167.56,0.2,2601.0719999999997,,VOLUME REBATE Look on image,Automatic
1226,CL002,ASD01,MS,,,,VOLUME REBATE,7000040675,2019-03-17,,,2019-03-17,2019-03-17,,,26140.20,0.0,26140.2,,VOLUME REBATE Look on image,Automatic
1227,CL002,ASD01,MS,,,,VOLUME REBATE,7000040676,2019-03-17,,,2019-03-17,2019-03-17,,,26177.10,0.0,26177.1,,VOLUME REBATE Look on image,Automatic
1228,CL002,ASD01,MS,,,,VOLUME REBATE,7000040678,2019-03-17,,,2019-03-17,2019-03-17,,,416.77,0.0,416.77,,VOLUME REBATE Look on image,Automatic
1229,CL002,ASD01,MS,,,,VOLUME REBATE,7000040702,2019-03-17,,,2019-03-17,2019-03-17,,,7076.00,0.0,7076.0,,VOLUME REBATE Look on image,Automatic
1230,CL002,ASD01,MS,,,,VOLUME REBATE,7000040716,2019-03-17,,,2019-03-17,2019-03-17,,,602.14,0.2,722.568,,VOLUME REBATE Look on image,Automatic
1231,CL002,ASD01,PR,E,,,Volume Agreement,7000040725,2020-03-31,1000030428,3924291.0,2020-03-19,2020-03-31,18646.0,0.51,9509.46,0.0,9509.46,,,Automatic
1232,CL002,ASD01,MS,,,,VOLUME REBATE,7000040727,2019-03-17,,,2019-03-17,2019-03-17,,,1481.76,0.0,1481.76,,VOLUME REBATE Look on image,Automatic
1233,CL002,ASD01,MS,,,,VOLUME REBATE,7000040733,2019-03-17,,,2019-03-17,2019-03-17,,,1968.96,0.0,1968.96,,VOLUME REBATE Look on image,Automatic
1234,CL002,ASD01,MS,,,,VOLUME REBATE,7000040741,2019-03-17,,,2019-03-17,2019-03-17,,,47409.00,0.2,56890.799999999996,,VOLUME REBATE Look on image,Automatic
1235,CL002,ASD01,MS,,,,VOLUME REBATE,7000040743,2019-03-17,,,2019-03-17,2019-03-17,,,10785.25,0.2,12942.3,,VOLUME REBATE Look on image,Automatic
1236,CL002,ASD01,MS,,,,VOLUME REBATE,7000040746,2019-03-17,,,2019-03-17,2019-03-17,,,22180.80,0.2,26616.96,,VOLUME REBATE Look on image,Automatic
1237,CL002,ASD01,MS,,,,VOLUME REBATE,7000040759,2019-03-17,,,2019-03-17,2019-03-17,,,8254.17,0.0,8254.17,,VOLUME REBATE Look on image,Automatic
1238,CL002,ASD01,MS,,,,VOLUME REBATE,7000040764,2019-03-17,,,2019-03-17,2019-03-17,,,794.97,0.0,794.97,,VOLUME REBATE Look on image,Automatic
1239,CL002,ASD01,MS,,,,VOLUME REBATE,7000040767,2019-03-17,,,2019-03-17,2019-03-17,,,13874.00,0.0,13874.0,,VOLUME REBATE Look on image,Automatic
1240,CL002,ASD01,MS,,,,VOLUME REBATE,7000040771,2019-03-17,,,2019-03-17,2019-03-17,,,10785.25,0.2,12942.3,,VOLUME REBATE Look on image,Automatic
1241,CL002,ASD01,PR,E,,,Volume Agreement,7000040812,2020-03-31,1000032975,50714040.0,2020-03-26,2020-03-31,5983.0,0.28,1675.2400000000002,0.2,2010.2880000000002,,,Automatic
1242,CL002,ASD01,FX,,,,Fixed Agreement,7000040820,2022-03-30,1000171524,,2022-02-24,2022-02-24,,,4530.00,0.2,5436.0,,Promotional Funding,Automatic
1243,CL002,ASD01,PR,E,,,Volume Agreement,7000040845,2020-04-08,1000022606,5940651.0,2020-04-01,2020-04-06,2741.0,0.57,1562.37,0.0,1562.37,,,Automatic
1244,CL002,ASD01,PR,E,,,Volume Agreement,7000040845,2020-04-08,1000022606,5950668.0,2020-04-01,2020-04-06,3000.0,0.41,1230.0,0.0,1230.0,,,Automatic
1245,CL002,ASD01,PR,E,,,Volume Agreement,7000040845,2020-04-08,1000022606,5950675.0,2020-04-01,2020-04-06,3004.0,0.41,1231.64,0.0,1231.64,,,Automatic
1246,CL002,ASD01,PR,E,,,Volume Agreement,7000040845,2020-04-08,1000022606,5950682.0,2020-04-01,2020-04-06,1897.0,0.41,777.7700000000001,0.0,777.7700000000001,,,Automatic
1247,CL002,ASD01,PR,E,,,Volume Agreement,7000040879,2020-04-10,1000031915,3924298.0,2020-04-01,2020-04-08,38039.0,0.55,20921.449999999997,0.0,20921.449999999997,,,Automatic
1248,CL002,ASD01,MS,,,,,7000040888,2019-03-26,,,2019-03-26,2019-03-26,,,14.40,0.2,17.28,, Look on image,Automatic
1249,CL002,ASD01,MS,,,,,7000040889,2019-03-26,,,2019-03-26,2019-03-26,,,8.39,0.2,10.068,, Look on image,Automatic
1250,CL002,ASD01,MS,,,,,7000040890,2019-03-26,,,2019-03-26,2019-03-26,,,8.16,0.2,9.792,, Look on image,Automatic
1251,CL002,ASD01,MS,,,,,7000040891,2019-03-26,,,2019-03-26,2019-03-26,,,8.39,0.2,10.068,, Look on image,Automatic
1252,CL002,ASD01,MS,,,,,7000040892,2019-03-26,,,2019-03-26,2019-03-26,,,86.48,0.2,103.776,, Look on image,Automatic
1253,CL002,ASD01,MS,,,,,7000040893,2019-03-26,,,2019-03-26,2019-03-26,,,86.48,0.2,103.776,, Look on image,Automatic
1254,CL002,ASD01,MS,,,,,7000040894,2019-03-26,,,2019-03-26,2019-03-26,,,86.48,0.2,103.776,, Look on image,Automatic
1255,CL002,ASD01,MS,,,,,7000040895,2019-03-26,,,2019-03-26,2019-03-26,,,8.24,0.2,9.888,, Look on image,Automatic
1256,CL002,ASD01,MS,,,,,7000040896,2019-03-26,,,2019-03-26,2019-03-26,,,86.93,0.2,104.316,, Look on image,Automatic
1257,CL002,ASD01,MS,,,,,7000040897,2019-03-26,,,2019-03-26,2019-03-26,,,8.38,0.2,10.056000000000001,, Look on image,Automatic
1258,CL002,ASD01,MS,,,,,7000040898,2019-03-26,,,2019-03-26,2019-03-26,,,14.81,0.2,17.772,, Look on image,Automatic
1259,CL002,ASD01,MS,,,,,7000040899,2019-03-26,,,2019-03-26,2019-03-26,,,8.39,0.2,10.068,, Look on image,Automatic
1260,CL002,ASD01,MS,,,,,7000040954,2020-04-16,,,2020-04-16,2020-04-16,,,939.20,0.2,1127.04,, Look on image,Automatic
1261,CL002,ASD01,PR,E,,,Volume Agreement,7000040988,2022-03-31,1000170314,50075156.0,2022-03-17,2022-03-31,33476.0,0.36,12051.36,0.0,12051.36,,,Automatic
1262,CL002,ASD01,MS,,,,,7000041218,2022-03-31,,,2022-03-31,2022-03-31,,,104.62,0.0,104.62,, Look on image,Automatic
1263,CL002,ASD01,MS,,,,,7000041219,2022-03-31,,,2022-03-31,2022-03-31,,,106.98,0.0,106.98,, Look on image,Automatic
1264,CL002,ASD01,PR,E,,,Volume Agreement,7000041252,2022-03-31,1000158333,50617148.0,2022-03-01,2022-03-31,1562.0,0.25,384.94000000000005,0.2,461.92800000000005,,,Automatic
1265,CL002,ASD01,PR,E,,,Volume Agreement,7000041252,2022-03-31,1000158333,50617151.0,2022-03-01,2022-03-31,1919.0,0.25,471.47000000000014,0.2,565.7640000000001,,,Automatic
1266,CL002,ASD01,PR,E,,,Volume Agreement,7000058120,2020-04-30,1000035767,50196927.0,2020-04-30,2020-04-30,1776.0,0.19,337.44000000000005,0.0,337.44000000000005,,,Automatic
1267,CL002,ASD01,PR,E,,,Volume Agreement,7000058120,2020-04-30,1000035767,50196928.0,2020-04-30,2020-04-30,971.0,0.19,184.49,0.0,184.49,,,Automatic
1268,CL002,ASD01,PR,E,,,Volume Agreement,7000058120,2020-04-30,1000035767,50599883.0,2020-04-30,2020-04-30,1123.0,0.19,213.36999999999995,0.0,213.36999999999995,,,Automatic
1269,CL002,ASD01,MS,,,,,7000058161,2022-04-28,,,2022-04-28,2022-04-28,,,105.08,0.0,105.08,, Look on image,Automatic
1270,CL002,ASD01,MS,,,,,7000058162,2022-04-28,,,2022-04-28,2022-04-28,,,9.05,0.0,9.05,, Look on image,Automatic
1271,CL002,ASD01,PR,E,,,Volume Agreement,7000058247,2021-04-30,1000099473,50469706.0,2021-04-22,2021-04-30,78036.0,0.06,4682.16,0.2,5618.592,,,Automatic
1272,CL002,ASD01,PR,E,,,Volume Agreement,7000058247,2021-04-30,1000099473,50469707.0,2021-04-22,2021-04-30,44883.0,0.06,2692.98,0.2,3231.576,,,Automatic
1273,CL002,ASD01,PR,E,,,Volume Agreement,7000058251,2021-04-30,1000099700,50456600.0,2021-04-22,2021-04-30,496.0,0.3,148.79999999999998,0.2,178.55999999999997,,,Automatic
1274,CL002,ASD01,FX,,,,Fixed Agreement,7000058371,2020-05-22,1000039616,,2020-05-21,2020-05-21,,,12030.00,0.2,14436.0,,Promotional Funding,Automatic
1275,CL002,ASD01,PR,E,,,Volume Agreement,7000058383,2020-05-22,1000034524,3913448.0,2020-05-01,2020-05-20,29675.0,0.38,11276.5,0.0,11276.5,,,Automatic
1276,CL002,ASD01,PR,E,,,Volume Agreement,7000058383,2020-05-22,1000034524,3927714.0,2020-05-01,2020-05-20,26287.0,0.38,9989.06,0.0,9989.06,,,Automatic
1277,CL002,ASD01,PR,E,,,Volume Agreement,7000058383,2020-05-22,1000034524,3948035.0,2020-05-01,2020-05-20,28608.0,0.38,10871.04,0.0,10871.04,,,Automatic
1278,CL002,ASD01,PR,E,,,Volume Agreement,7000058404,2022-04-30,1000170010,161665.0,2022-04-01,2022-04-30,15859.275746677627,0.65,10308.529235340457,0.0,10308.529235340457,,,Automatic
1279,CL002,ASD01,PR,E,,,Volume Agreement,7000058404,2022-04-30,1000170010,50465277.0,2022-04-01,2022-04-30,19407.337437150687,0.48,9315.521969832329,0.0,9315.521969832329,,,Automatic
1280,CL002,ASD01,PR,E,,,Volume Agreement,7000058404,2022-04-30,1000170010,50465279.0,2022-04-01,2022-04-30,72485.26030784924,0.48,34792.924947767635,0.0,34792.924947767635,,,Automatic
1281,CL002,ASD01,PR,E,,,Volume Agreement,7000058404,2022-04-30,1000170010,50465281.0,2022-04-01,2022-04-30,116687.02884804079,0.48,56009.77384705959,0.0,56009.77384705959,,,Automatic
1282,CL002,ASD01,MS,,,,,7000058476,2019-04-24,,,2019-04-24,2019-04-24,,,86.48,0.2,103.776,, Look on image,Automatic
1283,CL002,ASD01,MS,,,,,7000058477,2019-04-24,,,2019-04-24,2019-04-24,,,86.47,0.2,103.764,, Look on image,Automatic
1284,CL002,ASD01,MS,,,,,7000058478,2019-04-24,,,2019-04-24,2019-04-24,,,54.69,0.2,65.628,, Look on image,Automatic
1285,CL002,ASD01,MS,,,,,7000058479,2019-04-24,,,2019-04-24,2019-04-24,,,8.79,0.2,10.547999999999998,, Look on image,Automatic
1286,CL002,ASD01,PR,E,,,Volume Agreement,7000058498,2022-04-30,1000175796,50363120.0,2022-04-21,2022-04-30,6002.0,0.24,1440.4800000000002,0.0,1440.4800000000002,,,Automatic
1287,CL002,ASD01,PR,E,,,Volume Agreement,7000058498,2022-04-30,1000175796,50363121.0,2022-04-21,2022-04-30,5573.0,0.24,1337.5200000000002,0.0,1337.5200000000002,,,Automatic
1288,CL002,ASD01,PR,E,,,Volume Agreement,7000058498,2022-04-30,1000175796,50363122.0,2022-04-21,2022-04-30,1960.0,0.24,470.40000000000003,0.0,470.40000000000003,,,Automatic
1289,CL002,ASD01,PR,E,,,Volume Agreement,7000058532,2022-04-29,1000172179,50196930.0,2022-04-07,2022-04-27,44593.0,0.19,8472.67,0.0,8472.67,,,Automatic
1290,CL002,ASD01,PR,E,,,Volume Agreement,7000058532,2022-04-29,1000172179,50196931.0,2022-04-07,2022-04-27,21348.0,0.19,4056.12,0.0,4056.12,,,Automatic
1291,CL002,ASD01,PR,E,,,Volume Agreement,7000058536,2022-04-29,1000175593,3913448.0,2022-04-07,2022-04-27,14385.0,0.19,2733.1499999999996,0.0,2733.1499999999996,,,Automatic
1292,CL002,ASD01,PR,E,,,Volume Agreement,7000058536,2022-04-29,1000175593,3937717.0,2022-04-07,2022-04-27,8347.0,0.19,1585.9299999999998,0.0,1585.9299999999998,,,Automatic
1293,CL002,ASD01,PR,E,,,Volume Agreement,7000058536,2022-04-29,1000175593,3948035.0,2022-04-07,2022-04-27,9385.0,0.19,1783.1499999999999,0.0,1783.1499999999999,,,Automatic
1294,CL002,ASD01,PR,E,,,Volume Agreement,7000058543,2022-04-30,1000158249,161665.0,2022-04-01,2022-04-30,15859.276871793754,0.71,11209.825701517462,0.0,11209.825701517462,,,Automatic
1295,CL002,ASD01,PR,E,,,Volume Agreement,7000058543,2022-04-30,1000158249,50465277.0,2022-04-01,2022-04-30,19407.33881397953,0.54,10416.221846754437,0.0,10416.221846754437,,,Automatic
1296,CL002,ASD01,PR,E,,,Volume Agreement,7000058543,2022-04-30,1000158249,50465279.0,2022-04-01,2022-04-30,72485.26545022376,0.54,38901.61914578702,0.0,38901.61914578702,,,Automatic
1297,CL002,ASD01,PR,E,,,Volume Agreement,7000058543,2022-04-30,1000158249,50465281.0,2022-04-01,2022-04-30,116687.03712625349,0.54,62624.80330594106,0.0,62624.80330594106,,,Automatic
1298,CL002,ASD01,PR,E,,,Volume Agreement,7000058567,2020-04-30,1000034557,5934190.0,2020-04-07,2020-04-30,20406.0,0.29,5917.74,0.0,5917.74,,,Automatic
1299,CL002,ASD01,PR,E,,,Volume Agreement,7000058575,2020-04-30,1000034843,5954728.0,2020-04-23,2020-04-30,7895.0,0.15,1184.25,0.2,1421.1,,,Automatic
1300,CL002,ASD01,PR,E,,,Volume Agreement,7000058575,2020-04-30,1000034843,5954742.0,2020-04-23,2020-04-30,9669.0,0.15,1450.35,0.2,1740.4199999999998,,,Automatic
1301,CL002,ASD01,MS,,,,,7000058608,2021-04-29,,,2021-04-29,2021-04-29,,,56.99,0.0,56.99,, Look on image,Automatic
1302,CL002,ASD01,MS,,,,,7000058609,2021-04-29,,,2021-04-29,2021-04-29,,,56.99,0.0,56.99,, Look on image,Automatic
1303,CL002,ASD01,MS,,,,,7000058610,2021-04-29,,,2021-04-29,2021-04-29,,,56.99,0.0,56.99,, Look on image,Automatic
1304,CL002,ASD01,MS,,,,,7000058611,2021-04-29,,,2021-04-29,2021-04-29,,,56.99,0.0,56.99,, Look on image,Automatic
1305,CL002,ASD01,PR,E,,,Volume Agreement,7000058924,2022-05-20,1000172477,5934190.0,2022-05-01,2022-05-18,17500.0,0.35,6125.0,0.0,6125.0,,,Automatic
1306,CL002,ASD01,PR,E,,,Volume Agreement,7000058949,2022-05-20,1000176265,50618095.0,2022-05-01,2022-05-18,57402.0,0.13,7462.26,0.2,8954.712,,,Automatic
1307,CL002,ASD01,PR,E,,,Volume Agreement,7000058952,2022-05-20,1000176792,50959536.0,2022-05-01,2022-05-18,5332.0,0.32,1706.24,0.2,2047.4879999999998,,,Automatic
1308,CL002,ASD01,PR,E,,,Volume Agreement,7000058952,2022-05-20,1000176792,50161041.0,2022-05-01,2022-05-18,23294.0,0.32,7454.080000000001,0.2,8944.896,,,Automatic
1309,CL002,ASD01,PR,E,,,Volume Agreement,7000059020,2020-04-30,1000033517,5930410.0,2020-04-23,2020-04-30,39485.0,0.46,18163.1,0.0,18163.1,,,Automatic
1310,CL002,ASD01,PR,E,,,Volume Agreement,7000059071,2022-04-30,1000175929,50918744.0,2022-04-21,2022-04-30,12060.0,0.46,5547.6,0.0,5547.6,,,Automatic
1311,CL002,ASD01,PR,E,,,Volume Agreement,7000059071,2022-04-30,1000175929,50918745.0,2022-04-21,2022-04-30,10133.0,0.46,4661.18,0.0,4661.18,,,Automatic
1312,CL002,ASD01,PR,E,,,Volume Agreement,7000059104,2022-04-30,1000177231,5929038.0,2022-04-21,2022-04-30,7313.0,0.15,1096.9499999999998,0.0,1096.9499999999998,,,Automatic
1313,CL002,ASD01,PR,E,,,Volume Agreement,7000059104,2022-04-30,1000177231,5947266.0,2022-04-21,2022-04-30,6021.0,0.15,903.15,0.0,903.15,,,Automatic
1314,CL002,ASD01,MS,,,,,7000059232,2020-05-14,,,2020-05-14,2020-05-14,,,1165.20,0.2,1398.24,, Look on image,Automatic
1315,CL002,ASD01,PR,E,,,Volume Agreement,7000059288,2022-05-20,1000175506,50100554.0,2022-05-01,2022-05-18,5863.0,0.24,1407.1200000000001,0.2,1688.544,,,Automatic
1316,CL002,ASD01,PR,E,,,Volume Agreement,7000059288,2022-05-20,1000175506,50100708.0,2022-05-01,2022-05-18,4169.0,0.24,1000.5600000000002,0.2,1200.6720000000003,,,Automatic
1317,CL002,ASD01,PR,E,,,Volume Agreement,7000059288,2022-05-20,1000175506,50308084.0,2022-05-01,2022-05-18,17762.0,0.24,4262.880000000001,0.2,5115.456000000001,,,Automatic
1318,CL002,ASD01,PR,E,,,Volume Agreement,7000059288,2022-05-20,1000175506,50308085.0,2022-05-01,2022-05-18,45664.0,0.24,10959.359999999999,0.2,13151.231999999998,,,Automatic
1319,CL002,ASD01,PR,E,,,Volume Agreement,7000059299,2022-05-20,1000177222,50196927.0,2022-05-01,2022-05-18,39699.0,0.19,7542.8099999999995,0.0,7542.8099999999995,,,Automatic
1320,CL002,ASD01,PR,E,,,Volume Agreement,7000059299,2022-05-20,1000177222,50196928.0,2022-05-01,2022-05-18,17864.0,0.19,3394.1599999999994,0.0,3394.1599999999994,,,Automatic
1321,CL002,ASD01,MS,,,,,7000059312,2019-04-29,,,2019-04-29,2019-04-29,,,3450.65,0.2,4140.78,, Look on image,Automatic
1322,CL002,ASD01,MS,,,,,7000059501,2019-04-25,,,2019-04-25,2019-04-25,,,2850.00,0.2,3420.0,, Look on image,Automatic
1323,CL002,ASD01,PR,E,,,Volume Agreement,7000059507,2022-04-30,1000173740,50151783.0,2022-04-21,2022-04-30,35016.0,0.49,17157.839999999997,0.0,17157.839999999997,,,Automatic
