File_Name,Status
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Dec1 Bacardi.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov30 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov29 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov28 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov27 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov26 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov25 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Dec1 Pladis.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov30 Pladis.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov29 Pladis.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov28 Pladis.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov27 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov26 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov25 Pladis.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Dec1 Burtons.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov30 Burtons.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov29 Burtons.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov28 Burtons.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov27 Burtons.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov26 Burtons.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov25 Burtons.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Dec1 Youngs.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov30 Youngs.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov29 Youngs.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov28 Youngs.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov27 Youngs.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov26 Youngs.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov25 Youngs.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Dec1 AG_Barr.xlsx,False
