File_Name,Status
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr19 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr18 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr17 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr16 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr15 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr14 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr13 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr19 Pladis.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr18 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr17 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr16 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr15 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr14 Pladis.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr13 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr19 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr18 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr17 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr16 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr15 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr14 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr13 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr19 AG_Barr.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr18 AG_Barr.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr17 AG_Barr.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr16 AG_Barr.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr15 AG_Barr.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr14 AG_Barr.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr13 AG_Barr.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr19 Maxxium.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr18 Maxxium.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr17 Maxxium.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr16 Maxxium.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr15 Maxxium.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr14 Maxxium.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr13 Maxxium.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr19 Tilda.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr18 Tilda.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr17 Tilda.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr16 Tilda.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr15 Tilda.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr14 Tilda.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr13 Tilda.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr19 Finsbury_Foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr18 Finsbury_Foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr17 Finsbury_Foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr16 Finsbury_Foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr15 Finsbury_Foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr14 Finsbury_Foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr13 Finsbury_Foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr19 Premier_foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr18 Premier_foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr17 Premier_foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr16 Premier_foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr15 Premier_foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr14 Premier_foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr13 Premier_foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr19 Ab_Inbev.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr18 Ab_Inbev.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr17 Ab_Inbev.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr16 Ab_Inbev.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr15 Ab_Inbev.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr14 Ab_Inbev.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr13 Ab_Inbev.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr19 Kettle_foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr18 Kettle_foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr17 Kettle_foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr16 Kettle_foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr15 Kettle_foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr14 Kettle_foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr13 Kettle_foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr19 Coty.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr18 Coty.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr17 Coty.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr16 Coty.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Apr15 Coty.xlsx,False
