File_Name,Status
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar21 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar20 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar19 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar18 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar17 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar16 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar15 Bacardi.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar21 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar20 Pladis.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar19 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar18 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar17 Pladis.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar16 Pladis.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar15 Pladis.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar21 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar20 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar19 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar18 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar17 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar16 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar15 Burtons.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar21 AG_Barr.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar20 AG_Barr.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar19 AG_Barr.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar18 AG_Barr.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar17 AG_Barr.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar16 AG_Barr.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar15 AG_Barr.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar21 Maxxium.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar20 Maxxium.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar19 Maxxium.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar18 Maxxium.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar17 Maxxium.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar16 Maxxium.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar15 Maxxium.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar21 Tilda.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar20 Tilda.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar19 Tilda.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar18 Tilda.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar17 Tilda.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar16 Tilda.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar15 Tilda.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar21 Finsbury_Foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar20 Finsbury_Foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar19 Finsbury_Foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar18 Finsbury_Foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar17 Finsbury_Foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar16 Finsbury_Foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar15 Finsbury_Foods.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar21 Premier_foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar20 Premier_foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar19 Premier_foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar18 Premier_foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar17 Premier_foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar16 Premier_foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar15 Premier_foods.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar21 Ab_Inbev.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar20 Ab_Inbev.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar19 Ab_Inbev.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar18 Ab_Inbev.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar17 Ab_Inbev.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar16 Ab_Inbev.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar15 Ab_Inbev.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar21 Kettle_foods.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar20 Kettle_foods.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar19 Kettle_foods.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar18 Kettle_foods.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar17 Kettle_foods.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar16 Kettle_foods.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar15 Kettle_foods.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar21 Coty.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar20 Coty.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar19 Coty.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar18 Coty.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar17 Coty.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar16 Coty.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar15 Coty.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar21 Princes.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar20 Princes.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar19 Princes.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar18 Princes.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar17 Princes.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar16 Princes.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar15 Princes.xlsx,False
