File_Name,Status
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Oct26 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Oct25 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Oct24 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Oct23 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Oct22 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Oct21 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Oct20 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Oct26 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Oct25 Pladis.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Oct24 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Oct23 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Oct22 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Oct21 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Oct20 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Oct26 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Oct25 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Oct24 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Oct23 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Oct22 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Oct21 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Oct20 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Oct26 Youngs.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Oct25 Youngs.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Oct24 Youngs.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Oct23 Youngs.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Oct22 Youngs.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Oct21 Youngs.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Oct20 Youngs.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Oct26 AG_Barr.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Oct25 AG_Barr.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Oct24 AG_Barr.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Oct23 AG_Barr.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Oct22 AG_Barr.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Oct21 AG_Barr.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Oct20 AG_Barr.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Oct26 Maxxium.xlsx,False
