File_Name,Status
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar1 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb28 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb27 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb26 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb25 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb24 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb23 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar1 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb28 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb27 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb26 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb25 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb24 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb23 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar1 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb28 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb27 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb26 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb25 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb24 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb23 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar1 AG_Barr.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb28 AG_Barr.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb27 AG_Barr.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb26 AG_Barr.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb25 AG_Barr.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb24 AG_Barr.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb23 AG_Barr.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar1 Maxxium.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb28 Maxxium.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb27 Maxxium.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb26 Maxxium.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb25 Maxxium.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb24 Maxxium.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb23 Maxxium.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Mar1 Tilda.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb28 Tilda.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb27 Tilda.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb26 Tilda.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb25 Tilda.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb24 Tilda.xlsx,True
