File_Name,Status
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep14 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep13 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep12 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep11 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep10 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep9 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep8 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep14 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep13 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep12 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep11 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep10 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep9 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep8 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep14 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep13 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep12 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep11 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep10 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep9 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep8 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep14 Youngs.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep13 Youngs.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep12 Youngs.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep11 Youngs.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep10 Youngs.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep9 Youngs.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep8 Youngs.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep14 AG_Barr.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep13 AG_Barr.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep12 AG_Barr.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep11 AG_Barr.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep10 AG_Barr.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep9 AG_Barr.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep8 AG_Barr.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep14 Maxxium.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep13 Maxxium.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep12 Maxxium.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep11 Maxxium.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep10 Maxxium.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep9 Maxxium.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep8 Maxxium.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep14 Tilda.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep13 Tilda.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep12 Tilda.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep11 Tilda.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep10 Tilda.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep9 Tilda.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep8 Tilda.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Sep14 Finsbury_Foods.xlsx,True
