File_Name,Status
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov23 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov22 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov21 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov20 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov19 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov18 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov17 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov23 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov22 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov21 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov20 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov19 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov18 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov17 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov23 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov22 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov21 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov20 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov19 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov18 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov17 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov23 Youngs.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov22 Youngs.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov21 Youngs.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov20 Youngs.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov19 Youngs.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov18 Youngs.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov17 Youngs.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov23 AG_Barr.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov22 AG_Barr.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov21 AG_Barr.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov20 AG_Barr.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov19 AG_Barr.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov18 AG_Barr.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov17 AG_Barr.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov23 Maxxium.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov22 Maxxium.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov21 Maxxium.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov20 Maxxium.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov19 Maxxium.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov18 Maxxium.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov17 Maxxium.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov23 Tilda.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov22 Tilda.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov21 Tilda.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov20 Tilda.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov19 Tilda.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov18 Tilda.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov17 Tilda.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov23 Finsbury_Foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov22 Finsbury_Foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov21 Finsbury_Foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov20 Finsbury_Foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov19 Finsbury_Foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov18 Finsbury_Foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov17 Finsbury_Foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov23 Premier_foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov22 Premier_foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov21 Premier_foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov20 Premier_foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov19 Premier_foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov18 Premier_foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov17 Premier_foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov23 Ab_Inbev.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov22 Ab_Inbev.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov21 Ab_Inbev.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov20 Ab_Inbev.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov19 Ab_Inbev.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov18 Ab_Inbev.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov17 Ab_Inbev.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov23 Kettle_foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov22 Kettle_foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov21 Kettle_foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov20 Kettle_foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov19 Kettle_foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov18 Kettle_foods.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022Nov17 Kettle_foods.xlsx,True
