File_Name,Status
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb8 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb7 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb6 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb5 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb4 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb3 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb2 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb8 Pladis.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb7 Pladis.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb6 Pladis.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb5 Pladis.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb4 Pladis.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb3 Pladis.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb2 Pladis.xlsx,False
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb8 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb7 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb6 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb5 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb4 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb3 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb2 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb8 AG_Barr.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb7 AG_Barr.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb6 AG_Barr.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb5 AG_Barr.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2023Feb4 AG_Barr.xlsx,True
