File_Name,Status
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022May11 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022May10 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022May9 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022May8 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022May7 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022May6 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022May5 Bacardi.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022May11 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022May10 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022May9 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022May8 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022May7 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022May6 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022May5 Pladis.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022May11 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022May10 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022May9 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022May8 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022May7 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022May6 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022May5 Burtons.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022May11 Youngs.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022May10 Youngs.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022May9 Youngs.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022May8 Youngs.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022May7 Youngs.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022May6 Youngs.xlsx,True
Tesco-Sales_and_stock-TPNB_Sales_x_store-2022May5 Youngs.xlsx,True
