0,1,2,3,4,5,6
MOR01,0090039339,2295.0,2295.0,Gross Amount is an integer,,
MOR01,0090035040,3060.0,3060.0,Gross Amount is an integer,,
MOR01,617900835,8398.0,8398.0,Gross Amount is an integer,,
MOR01,0090035129,12761.0,12761.0,Gross Amount is an integer,,
TES01,1387077,20950.0,20950.0,Gross Amount is an integer,,
TES01,0090034123,8000.0,8000.0,Gross Amount is an integer,,
TES01,1412610,10431.0,10431.0,Gross Amount is an integer,,
MOR01,0090035040,567.0,567.0,Gross Amount is an integer,,
MOR01,41954,200.0,200.0,Gross Amount is an integer,,
MOR01,642271263,82.0,82.0,Gross Amount is an integer,,
MOR01,623766416,4340.0,4340.0,Gross Amount is an integer,,
MOR01,942969694,23452.0,23452.0,Gross Amount is an integer,,
MOR01,0090035862,14.0,14.0,Gross Amount is an integer,,
TES01,1394827,25000.0,25000.0,Gross Amount is an integer,,
TES01,0090056796,12500.0,12500.0,Gross Amount is an integer,,
TES01,1369774,1500.0,1500.0,Gross Amount is an integer,,
TES01,700875919,25250.0,25250.0,Gross Amount is an integer,,
TES01,100001268,1750.0,1750.0,Gross Amount is an integer,,
TES01,100013113,40722.0,40722.0,Gross Amount is an integer,,
TES01,1153261,2.0,2.0,Gross Amount is an integer,,
TES01,0090034599,16960.0,16960.0,Gross Amount is an integer,,
TES01,100005376,20000.0,20000.0,Gross Amount is an integer,,
TES01,100006183,25039.0,25039.0,Gross Amount is an integer,,
TES01,1448250,17100.0,17100.0,Gross Amount is an integer,,
MOR01,0090029483,20000.0,20000.0,Gross Amount is an integer,,
MOR01,0090052314,2008.0,2008.0,Gross Amount is an integer,,
MOR01,621574592,334.0,334.0,Gross Amount is an integer,,
MOR01,0090052309,2050.0,2050.0,Gross Amount is an integer,,
TES01,20MAY182510,2685.0,2685.0,Gross Amount is an integer,,
TES01,0090033531,40188.0,40188.0,Gross Amount is an integer,,
TES01,0090039957,12857.0,12857.0,Gross Amount is an integer,,
TES01,0090034014,168.0,168.0,Gross Amount is an integer,,
TES01,0090036157,185760.0,185760.0,Gross Amount is an integer,,
TES01,0090031232,3000.0,3000.0,Gross Amount is an integer,,
ASD01,0090044973,30000.0,30000.0,Gross Amount is an integer,,
ASD01,7000128107,49350.0,49350.0,Gross Amount is an integer,,
ASD01,7000199129,3978.0,3978.0,Gross Amount is an integer,,
ASD01,7000112834,13000.0,13000.0,Gross Amount is an integer,,
ASD01,7000196154,3416.0,3416.0,Gross Amount is an integer,,
ASD01,7000077771,10000.0,10000.0,Gross Amount is an integer,,
ASD01,47739,200.0,200.0,Gross Amount is an integer,,
ASD01,0090044967,15000.0,15000.0,Gross Amount is an integer,,
ASD01,0090042211,25000.0,25000.0,Gross Amount is an integer,,
ASD01,7000072973,125000.0,125000.0,Gross Amount is an integer,,
ASD01,46729,100.0,100.0,Gross Amount is an integer,,
ASD01,0090050153,10000.0,10000.0,Gross Amount is an integer,,
ASD01,7000089346,75000.0,75000.0,Gross Amount is an integer,,
ASD01,0090051198,66267.0,66267.0,Gross Amount is an integer,,
ASD01,0090051201,68200.0,68200.0,Gross Amount is an integer,,
ASD01,7000108217,80200.0,80200.0,Gross Amount is an integer,,
ASD01,7000125482,12000.0,12000.0,Gross Amount is an integer,,
ASD01,7000065139,-46875.0,-46875.0,Gross Amount is an integer,,
SAI01,I2C000193,3000.0,3000.0,Gross Amount is an integer,,
MOR01,3462910,22.0,22.0,Gross Amount is an integer,,
MOR01,43685,550.0,550.0,Gross Amount is an integer,,
MOR01,0090034858,2.0,2.0,Gross Amount is an integer,,
MOR01,0090052315,535.0,535.0,Gross Amount is an integer,,
TES01,100023552,65000.0,65000.0,Gross Amount is an integer,,
TES01,1362685,13326.0,13326.0,Gross Amount is an integer,,
TES01,100013110,1750.0,1750.0,Gross Amount is an integer,,
TES01,100013112,1750.0,1750.0,Gross Amount is an integer,,
TES01,100090780,2782.0,2782.0,Gross Amount is an integer,,
MOR01,721438996,40000.0,40000.0,Gross Amount is an integer,,
TES01,100006996,1750.0,1750.0,Gross Amount is an integer,,
TES01,100052929,1134.0,1134.0,Gross Amount is an integer,,
TES01,0090032958,299036.0,299036.0,Gross Amount is an integer,,
TES01,0090038664,37760.0,37760.0,Gross Amount is an integer,,
SAI01,0090037840,456.0,456.0,Gross Amount is an integer,,
SAI01,FD346297/01,22885.0,22885.0,Gross Amount is an integer,,
SAI01,FD347880/01,103.0,103.0,Gross Amount is an integer,,
SAI01,I2C002379,11310.0,11310.0,Gross Amount is an integer,,
SAI01,0090036123,22914.0,22914.0,Gross Amount is an integer,,
MOR01,692350549,24401.0,24401.0,Gross Amount is an integer,,
MOR01,43557,300.0,300.0,Gross Amount is an integer,,
MOR01,0090046294,425.0,425.0,Gross Amount is an integer,,
MOR01,606095851,1118.0,1118.0,Gross Amount is an integer,,
TES01,44982,900.0,900.0,Gross Amount is an integer,,
TES01,1420406,33552.0,33552.0,Gross Amount is an integer,,
TES01,100013109,47605.0,47605.0,Gross Amount is an integer,,
TES01,0090037834,23228.0,23228.0,Gross Amount is an integer,,
TES01,0090037190,44803.0,44803.0,Gross Amount is an integer,,
TES01,100023554,21705.0,21705.0,Gross Amount is an integer,,
SAI01,FD346753/01,1330.0,1330.0,Gross Amount is an integer,,
SAI01,0090031630,2912.0,2912.0,Gross Amount is an integer,,
SAI01,FD346026/01,376.0,376.0,Gross Amount is an integer,,
ASD01,7000072887,33180.0,33180.0,Gross Amount is an integer,,
ASD01,7000111025,6000.0,6000.0,Gross Amount is an integer,,
ASD01,0090049821,11000.0,11000.0,Gross Amount is an integer,,
ASD01,7000112820,1100.0,1100.0,Gross Amount is an integer,,
ASD01,0090039121,1333.0,1333.0,Gross Amount is an integer,,
ASD01,0090038170,50000.0,50000.0,Gross Amount is an integer,,
ASD01,0090040648,13000.0,13000.0,Gross Amount is an integer,,
ASD01,7000131676,32400.0,32400.0,Gross Amount is an integer,,
ASD01,0090038105,300000.0,300000.0,Gross Amount is an integer,,
ASD01,7000150284,2430.0,2430.0,Gross Amount is an integer,,
ASD01,7000106063,18000.0,18000.0,Gross Amount is an integer,,
ASD01,7000075911,287.0,287.0,Gross Amount is an integer,,
ASD01,7000032534,17000.0,17000.0,Gross Amount is an integer,,
ASD01,7000090766,9650.0,9650.0,Gross Amount is an integer,,
MOR01,615948549,68.0,68.0,Gross Amount is an integer,,
